McKee,Ngatamariki,Te_Mihi,aniwhenua,arapuni,aratiatia,argyle_wairau,atiamuri,aviemore,benmore,clyde,coleridge,glenbrook_kilns,highbank,huntly_1_4,huntly_e3p,huntly_p40,kapuni,karapiro,kawerau_new,kinleith,manapouri,mangahao,maraetai,matahina,mokai,nap,ohaaki,ohakuri,ohau_a,ohau_b,ohau_c,paerau,patea,poihipi,rangipo,roxburgh,southdown,stratford,te_apiti,te_rapa,te_rere_hau,te_uku,tehuka,tekapo_a,tekapo_b,tokaanu,twf_12,twf_3,waikaremoana,waipapa,waipori,wairakei,waitaki,west_wind,whakamaru,whareroa,wheao_flaxy,whirinaki,white_hill,Price
23970,43473,82184,3574.56,9231.5,25980,0,8330,75397,155167,59705,19401,33467.68,9893.1294,67806,174095,0,7199,19750,53793,15322,165733,0,7840,5926,46483,68068,20696,13880,50123,48551,48136,1044.72,4867,21074,21870,36983,252,0,26209,0,4734.46,0,14368.781,0,37148,0,8108.085,17641.47,2937.5,3620,15185.5347,69840,19580.5,31012,0,8287,2375,0,20430.4286,110.19
0,43305,82189,4990.51,2952,10360,0,2550,49276,115396,50014,19118,40304.18,10143.1274,61607,195543,0,6859,19270,53893,17892,127791,5033,13470,9455,41030,67913,20215,0,76029,56487,56163,0,11232,0,32030,47700,0,118169,40253,0,8022.78,15830.0758,13666.8359,0,37898,0,11065.35365,21679.3,3142,0,7694.2678,69896,18614,15186.5,0,6725,2393,0,20011.6083,50.6
0,43044,80265,5172.61,16922.5,8360,2968,8800,76142,113936,151455,19473,31754.11,10149.0466,75997,189659,0,0,19690,53783,16510,368453,0,27610,9393,46783,67889,20098,7290,101493,85718,85112,2184.4,3080,20846,21781,44780.5,0,0,0,0,0,0,12183.927,0,37399,0,0,288.37,3052.5,5170,1186.0665,68428,15390.5,4204,10860,1801,2558,0,18150.76,31.15
43693,43239,81315,5078.09,27287,24270,4952,19240,75553,189894,107339,18779,45467.88,9906.9474,245244,196578,21146,7812,19280,53626,14880,306768,0,40300,9374,43546,67304,19920,29250,105650,89921,89084,644.77,12201.5,0,29617,49623.5,382,199805,18739,21147.6929,0,26054.2671,10852.0541,0,38002,20076,5013.1816,0,10058.5,10760,21984.9535,69009,17560,0,28550,10338,2645,0,17356.9576,151.36
0,43540,81752,7751.98,21690.5,26780,5243,26840,75578,207101,169541,16767,31650.95,8797.8324,113648,195627,5,7043,27980,53764,14433,366622,445,47730,9372,45729,71363,20527,38890,58184,49325,49008,0,8983,21121,31182,39998,0,29121,36,0,0,15629.0115,13768.4355,0,37696,46283,85.8621,1446.66,14442,5390,14393.1812,69836,16146.5,15631.5,40830,2315,3246,0,19379.2176,112.39
0,43295,82373,4244.25,0,8350,0,0,76008,189374,2199,18916,39313.42,10042.6284,61930,198272,0,8720,19260,53825,17146,126688,0,9590,9450,45199,68023,19939,0,50418,43876,43572,0,5529,0,29376,47598,0,138719,33739,0,8650.55,23462.5692,11494.8245,0,38099,0,13677.55075,27969.88,2953.5,6480,3764.344,69338,18554,1043,0,9464,2378,0,22087.4552,79.41
40869,43100,81190,5168.5,23613,12750,3134,8700,74981,173980,103038,18293,46326.7,10401.6808,231729,188657,0,2339,18550,53835,17523,306508,0,9850,9431,46625,67403,19298,8980,53444,37813,37984,1186.71,1463.5,0,21629,38810,0,266356,38231,0,15574.17,31102.784,11062.6813,13411,74326,0,14892.1224,35107.65,21188.5,5560,6414.7219,69457,11846,11449.5,26500,5315,4912,0,125.2119,127.84
0,43053,81032,3901.06,16745,7890,0,9540,46582,99194,164283,19465,34249.71,10790.6918,75433,190783,19316,6950,19900,53777,16451,328208,0,39380,9385,45486,67988,21077,16590,114231,95636,95146,1116.38,5966.5,20995,21649,42362.5,0,0,18,0,0,1449.1971,13594.1244,0,37155,0,0,198.98,3039,9950,14079.3879,69471,17665,3726.5,18130,4474,2529,0,0,98.62
0,43597,82439,6964.84,11238,11820,3043,8740,25040,74407,132160,17797,24627.11,9097.7516,71154,188351,0,7093,20900,50377,18558,332580,0,42450,9380,51705,70801,20616,6320,76485,72278,72116,0,8684.5,21112,24626,36718,0,0,38246,0,15210.47,4799.6033,11878.2653,0,37394,0,15353.12385,38682.99,3204,12170,8234.8197,69748,12912.5,27734,31870,1483,3513,0,18990.3715,74.39
21947,42269,78287,5058.5,20338,7810,4918,18190,46950,142851,166622,15926,34547.58,8930.9752,102241,185693,19881,6850,19220,53339,17206,276253,0,70980,9369,44940,69876,18668,26420,53980,47198,47275,700.86,5261.5,20657,43447,50813,0,0,2830,0,5028.1,24234.479,11118.395,0,36704,56711,5873.56525,15176.79,3168,13590,15686.9312,67887,14630.5,10145.5,29640,1629,2389,0,15725.3488,145.92
0,43588,81648,3582.72,17466,7830,0,13030,81783,222600,100367,19161,42585.7,10783.3,135063,172222,0,7357,19670,54018,15364,165692,0,23090,5922,46355,68084,20161,19300,73137,31040,30916,0,4047.5,21046,21648,58586.5,0,0,41423,0,12500.7,0,14156.5,0,37249,0,15552.35,30567.8,2954.5,7220,14110.3,70010,19543,25045.5,27510,7908,2376,0,22984.7,188.07
23876,43312,81693,5939.74,32305.5,21680,0,9540,73380,148868,204856,5491,44685.76,11025.7546,227773,194668,20924,7211,26680,53808,0,277427,0,71980,14037,47259,68296,20080,13090,113563,101272,100289,792,9673.5,21067,21640,57193.5,102,46089,20463,0,11893.26,7638.1512,12397.7276,0,37249,23998,11626.0245,26761.93,7520,20740,18623.6636,69603,18622.5,4739,29650,8180,2528,0,6.8765,276.44
0,43246,80637,10429.01,8612,7350,0,0,24703,109168,50685,18030,40739.52,10651.2182,191215,128732,0,3441,22610,53869,17772,149532,4972,590,15078,49749,67065,19472,0,45220,48460,47958,3789.51,4927.5,0,46522,39040,0,139837,25091,0,9554.52,3591.6181,11192.8022,13179,74506,0,9524.41495,27915.56,3904,440,10037.9194,69530,14870,27158,0,8494,2824,0,5210.3395,78.01
0,43089,81133,5022.13,17286,14720,0,4730,78040,209637,168302,19404,32886.83,10894.4836,177736,190684,0,7166,20210,53693,15387,332460,0,40610,9366,40846,67490,20019,14370,111701,95730,94689,1564.75,3753,20849,21808,57892.5,0,24728,0,0,0,4504.3608,11146.0832,0,37252,0,0,0,3092.5,11050,5891.326,56407,18124.5,6050.5,27630,7467,2530,0,2355.2211,68.18
46380,43223,81784,8923.27,28009,7210,5344,22370,74490,197730,207038,18046,44382.29,10650.3656,239356,190648,0,8181,18620,53791,17813,163579,0,80770,34346,47916,67231,19380,32240,80726,70511,69743,2575.5,4650,0,43465,55613.5,476,167611,19043,0,5808.49,6722.2784,12006.3929,13288,74378,105017,6641.3022,14758.43,13279,20090,18129.4567,69619,11962,20966,44010,6209,7408,0,15143.3698,144.99
0,43235,81201,4951.85,16864,8310,4691,0,49514,125870,109876,18799,32280.44,10041.0702,0,172291,20928,6662,20200,52010,17528,275616,0,7050,9390,50858,67935,20185,0,77412,48774,47830,2882.97,7761,21014,21788,36095,0,0,0,0,130.05,5502.9481,13388.3963,0,37196,124,161.3964,2015.8,3043.5,3230,16498.7303,69332,15306,44,13780,1686,2876,0,20640.5871,76.62
24589,42998,80757,5064.52,22897.5,13830,0,15110,72395,220859,164888,19468,40270.76,10778.6574,107188,190670,19814,7082,19680,53768,17284,368906,0,39840,9370,42791,67911,20238,23710,118007,78276,77686,1454.31,2568.5,20812,21650,58952,0,50160,0,0,0,2144.2872,12285.735,0,37150,0,0,0,2971.5,10310,8572.9708,68337,17856,16965.5,12850,3729,2631,0,20960.9884,77.04
22727,43302,80960,3535.16,2228.5,12020,0,0,46012,116727,0,18471,38293.44,8425.256,129176,113493,0,2018,19520,50114,18227,164830,0,10440,5915,50956,67596,19874,0,48468,44207,44009,0,2857.5,0,21694,47554,0,147865,13853,0,0,6024.4137,12380.4026,0,72801,0,4538.1402,7790.48,2955,3800,2029.316,70225,12325.5,24435.5,10330,4259,2300,0,22611.2458,107.6
45285,43132,81355,7377.1,27325,26090,3028,9280,99884,196822,168453,19431,42676.19,10779.8628,118880,194378,20868,7495,19920,53853,16136,367689,0,56530,9357,40946,67652,19994,25680,114794,101084,100557,1488.66,4760.5,21031,21655,80090,401,47473,16030,0,3558.51,8641.7742,11143.485,0,37250,93671,3312.69905,18768.56,7479.5,15360,15061.8597,68930,13637.5,0,29550,7839,4987,0,459.5502,113.79
22302,43275,81522,5026.71,21612,24630,5276,9110,75972,101850,154525,13389,30204.64,10040.9036,217752,173705,21099,1744,21710,53532,16160,286709,0,42210,9361,48010,67913,20255,14260,79581,68399,67966,1123.66,7071.5,0,21675,29528,0,215929,13639,0,0,3335.2595,11867.8722,0,73286,0,5416.71515,9617.82,3173.5,10320,19972.6734,69682,11939.5,24443.5,31170,4100,2343,0,18168.9795,229.43
0,42979,80111,5295.74,19819.5,8400,4910,8510,76622,187127,154824,15879,32390.72,10529.0416,66897,183543,19956,6552,19920,51193,18492,358344,0,47070,9413,45818,66899,20030,10430,81003,69113,69011,2736.09,3954.5,20785,21687,42957.5,0,0,34761,0,10151.89,24121.9352,10847.2543,0,37198,0,13224.27545,27969.14,3074,10930,893.676,68104,17799,20215.5,21960,1943,2887,0,9966.9887,31.58
23531,43264,80766,5177.61,23284,8850,0,15780,50705,168538,102975,18393,42163.8,10405.0618,244836,189206,20931,2906,19280,53784,16776,307152,275,46150,9659,48586,67435,19338,23100,53614,48590,48362,797.25,8755.5,0,29623,39031,0,263736,33732,20983.3194,15464,29416.3147,11791.6303,13429,74290,0,14617.74185,31807.64,21328.5,15730,19440.7488,69506,10902,19298.5,29660,4151,2390,0,1325.0731,244.32
22648,43263,81380,7502.93,27774,24400,3488,18760,48274,146725,197807,13375,29764.01,10136.3752,248410,195134,22572,2092,29010,53673,17715,276282,0,97380,9321,49070,67550,19554,27100,99245,62559,62248,2682.02,3560,0,21674,46350.5,0,240070,19956,0,3340.2,5142.3101,12102.4291,0,73224,85988,7337.2187,14842.28,9872.5,23580,20855.6787,69985,11806,24443,9340,4352,4499,1105,17477.8657,158.42
46344,43012,80624,10910.21,21931.5,7290,5296,16470,75936,171453,151002,18018,44669.64,11028.7338,218274,188630,20917,3363,28810,53850,15665,221433,0,64030,34385,47225,67062,19818,13550,111571,77147,76610,2846.83,4602,0,43479,78049,287,164069,0,0,0,15281.3579,11817.722,13342,74502,84536,0.0407,0,9923,14240,19395.3573,69943,14142.5,22748,37070,9030,5416,0,224.228,141.53
46968,43259,81083,11008.12,41662.5,24920,5249,25960,72467,144428,215649,18040,43489.06,11522.105,242964,191635,21338,2771,43260,53886,14168,222182,0,83470,36635,49993,67290,19869,38490,83561,68831,68427,5805.37,13645,0,46477,61947.5,0,209823,6,0,84.91,3025.1073,13261.9743,13305,74508,119622,646.7273,3974.7,30466.5,15670,25792.3596,70095,14951,13812,43130,12456,7673,804,7735.038,467.55
22935,42923,79254,5736.49,37593,23930,5545,30650,79544,209591,215693,2973,41169.33,10916.857,216987,188322,0,6936,24590,53187,15271,305876,0,79180,9372,43678,67286,19625,35800,115678,99493,98467,2244.01,11417.5,20702,54459,69976.5,0,101980,159,13606.6578,6.92,4536.2835,10899.5367,0,37298,116891,344.71135,1769.24,9844,21290,15527.6263,68459,18485.5,30127,44230,7954,5021,0,0,231.45
23257,43078,80209,6161.12,11487.5,11400,5366,0,25854,112157,1152,5490,38640.8,10885.6342,60438,150270,0,6903,20380,53590,0,167029,3051,11650,9385,46268,67295,19752,0,114471,96225,95894,1475.92,4655,20880,32180,40061.5,476,0,9818,0,2476.74,1845.2432,11261.1303,0,37402,24617,3012.5169,16862.32,2886,5700,13417.3675,69455,18666,13237.5,0,7833,2532,0,1505.5628,89.98
22612,43132,80873,5064.1,22589,7850,80,27290,50086,117599,166248,14728,44774.73,10156.2496,119347,193590,20590,7154,19180,53608,18084,244112,0,26460,9332,43011,67715,20395,28480,107821,89527,88208,0,4658.5,20867,21811,50036,0,49923,29501,0,6973.49,31006.9371,10845.3403,0,36892,0,9076.7686,28034.83,2987.5,13270,16692.6858,69084,18609.5,104.5,13840,7959,2330,0,4530.2564,156.83
22214,43214,80571,5222.42,20428.5,8300,3274,17450,68468,177570,168905,19178,32815.4,11266.8836,102625,183232,19797,6934,20160,53767,15823,367266,0,6870,9391,47229,67785,0,25230,46185,40643,39920,2131.2,6250,20909,21653,59488,0,0,2674,0,108.86,3684.0585,12496.6398,0,37200,0,1131.8827,3718.53,2976,7140,11311.7371,68513,14831,9765.5,20950,1226,2497,0,2879.5291,73.24
23990,43508,82091,3578.39,10447.5,24630,0,1370,75925,142412,49988,19404,29365.68,9907.9862,42198,172827,0,7064,19730,53901,15361,165780,0,8240,5937,46185,68037,20390,0,48694,43306,43022,1091.87,4865.5,21071,21873,40023.5,451,0,29173,0,5130.74,0,14393.266,0,37145,0,8876.1022,19718.39,2944,3310,13921.6867,69949,19570,32179.5,0,8259,2372,0,20239.2919,85.96
23011,43177,80873,5025.78,22635.5,10280,5311,22510,94965,158315,154768,13364,42750.87,10461.7254,249098,191633,21925,1819,19750,54226,17435,307350,0,69940,9359,46130,67481,19153,27580,89218,73484,72881,1400.67,8349.5,0,21639,49606,0,267205,4861,0,142.01,20494.504,11805.6133,0,73278,0,638.51145,4169.77,17218.5,15380,16349.8229,69711,14372,18641.5,34860,4141,2256,0,3363.5249,250.65
44661,43167,81103,5577.17,6355,10880,0,40,25223,71816,51799,18396,44345.3,10409.8,242855,120840,0,2683,21890,53792,15300,222482,0,14490,9495,49010,67398,19533,0,76255,50244,49422,503.97,3100.5,0,21844,32044,0,160936,32578,0,10325,31249.4,11363.2,13421,74329,436,11498.45,24562.7,10041.5,5650,13639.9,69821,10210,7069.5,820,4334,2406,0,9409.46,132.54
0,43542,81973,5095.71,21883,12240,0,16060,79814,211258,155225,19409,29836.87,10395.3892,177697,193336,0,7283,20240,53919,15307,307438,0,42120,9352,44532,68013,20310,23410,110874,95465,94792,1223.24,4070.5,21077,21847,58616,351,33280,33814,0,11475.99,0,14024.5123,0,37303,0,14483.09845,29179.08,7484.5,10800,7865.8133,69316,19667,28852,29340,7996,2533,0,22627.8119,71.61
43866,43017,80318,6206.3,22612,11320,758,17000,53719,199072,165071,19142,41588.31,10284.4336,165744,189684,0,7094,19200,53404,16199,222025,258,44610,9419,37075,67636,19321,25440,106876,84112,82543,948.14,9524,0,51983,38679,0,215722,1493,0,757.69,27634.502,12209.7806,0,38098,21973,1132.4551,4506.54,3093,11470,22047.2239,68798,18567,4266.5,28360,6301,2323,0,13654.6567,152.32
22117,43020,80395,4888.02,22040,7840,2949,8540,42815,175324,140948,17453,34952.62,8668.0706,98350,176576,20111,6214,19510,53746,16197,276397,0,46300,9355,47143,70542,20033,750,95836,91918,91761,1172.61,2509,20803,21643,31894.5,0,14952,31360,0,13672.36,21211.5835,12507.6675,0,36925,20148,13171.139,31147.83,10085,16140,3047.5095,68554,14595,30813,28800,3405,3136,0,14751.2362,24.5
45343,43157,63366,5171.22,17176.5,7840,5322,13340,75996,164104,103126,18405,44952.12,10165.6478,244068,191171,20067,2702,18820,53740,12218,307577,0,47430,13250,47023,67121,19371,25640,87507,75558,75142,1126.19,8767.5,0,29633,39321.5,0,214905,1118,20951.9643,25.66,17070.1317,11370.0388,13501,74237,0,65.3592,4401.06,9910,14080,13151.5394,69658,14903,338.5,27750,4165,2384,0,971.9319,162.76
45026,43101,80434,11654.34,22595.5,7800,5284,18690,76037,196056,161612,18316,45050.67,9908.2802,235719,187728,20404,7948,19160,53060,17748,221733,0,59180,9736,47033,66984,19448,25500,78615,67370,67114,0,4193,0,21815,45647.5,476,205168,17947,0,7193.4,11843.6655,11294.6895,13362,74357,62980,5471.92035,18978.79,29368.5,12860,15413.5785,69305,14613.5,1191.5,31150,6589,4912,0,0,202.53
47018,43550,81702,5113.37,28425,24710,5284,18420,76013,174179,161592,18774,45526.45,10521.084,240952,202447,22680,7653,28900,51693,3332,307483,0,75420,13241,46182,67886,20077,27400,107280,94744,93318,2000.68,12702,0,29616,48998.5,476,234814,13322,11326.5386,0,2686.4488,7415.8334,0,36703,39856,5653.85605,,10075,17040,26488.2997,70136,14110,11359.5,31120,10016,4981,0,22740.5428,220.66
23998,43672,82223,3575.45,9803,26630,0,3470,75949,158720,95056,19408,31722.11,10142.4806,47546,200254,0,7173,19740,53950,15456,165703,0,14050,5939,46205,68139,20660,5420,50596,46125,45988,967.63,4252,21090,21868,39574.5,0,0,38959,0,9141.23,0,14086.2952,0,37152,0,13504.41805,24193.2,2940,5510,13738.9007,70097,19573,32229.5,1580,8321,2368,0,19317.8058,82.15
22579,43066,77083,6094.06,30965.5,11280,713,3940,75997,143357,138907,19094,38030.63,10539.2434,136590,192633,20426,7107,19300,53407,18407,306432,0,14160,9340,43222,67545,20026,8410,104647,88261,86788,685.62,4244,0,21632,45280,0,149402,23716,20768.1442,12127.16,29490.9523,10821.6783,0,38203,20020,13502.9523,27791.79,3379.5,5330,3998.4525,68532,18519.5,12648.5,10350,8526,2377,0,19193.1595,50.18
2681,43210,81897,3992.15,4151.5,10310,0,0,50569,142442,0,18924,37468.13,10384.276,55365,194686,0,7315,19220,53831,18081,127817,6054,7580,9458,45079,67666,19797,0,74255,61416,61907,0,12389.5,0,29797,36766.5,0,149181,607,0,0,27520.8622,11668.2331,0,38002,0,31.16695,321.55,2968,0,20194.4112,69408,18514.5,12507.5,0,8997,2324,0,24333.1151,91.05
0,43243,81547,5469.43,21729.5,12320,0,8610,75718,106496,158593,19414,42124.42,10401.1712,165566,198613,0,7077,20260,53852,15210,307545,0,39790,9377,45768,68001,19485,24890,76188,72164,71927,1338.09,7563,21096,21839,47086,0,37827,253,0,865.73,17016.7627,12121.4598,0,37247,1010,528.32085,3197.53,3101,10320,14240.196,61390,19120,22398.5,19910,7616,2525,0,0,128.36
0,43319,81223,4640.83,7473,8360,0,5780,24414,154735,52477,19160,33639.57,10535.9702,0,175798,19576,7107,20280,53799,17152,305260,0,13620,9390,49929,68125,20177,6490,49899,43534,43352,2427.18,7170,21018,21659,47332.5,0,0,1230,0,12.63,6348.5377,13476.5881,0,37199,0,287.0006,2691.98,2981.5,3410,5303.9822,69175,14859,14146,0,1340,2525,0,1325.6043,52.79
22204,43066,79893,8840.44,22415.5,9250,0,25140,74476,203583,152096,15784,24706.66,8808.3576,71495,163538,19859,7121,19220,53547,18225,363952,410,54190,32256,42653,70212,18647,37950,81126,71199,70408,805.09,8413,20829,0,51527.5,0,0,7450,0,3144.73,22116.5258,11478.0945,0,37999,93622,4948.7294,12446.45,3075,11600,3673.9257,68240,14850.5,19683,14810,1099,6211,0,7471.4542,25.3
45391,43119,81874,5220.21,17545,11320,833,8850,76090,212903,154459,18938,45101.01,10150.8008,106196,192320,21886,7123,19230,53799,17804,126780,1801,12800,9459,43968,67789,19583,11880,83813,73510,73036,0,12303.5,0,32032,48764,0,149209,28953,0,15721.73,22269.5925,12343.7692,0,38100,21386,15570.02235,35572.75,3138.5,5930,13268.8462,68881,18578,5966.5,14840,8893,2394,0,1599.7512,89.61
0,43222,82252,7755.83,14471.5,25980,5497,0,21189,76476,50034,18765,31352.48,8678.9094,40716,186938,0,7117,25310,53968,14712,332331,5616,10880,9394,46890,71180,19910,0,26405,23049,22453,461.77,8967,21149,31199,42563.5,0,0,0,0,0,12574.8648,13914.4435,0,37701,3131,0.3915,609.29,3027.5,5070,15258.1108,69670,16124,26220,0,2290,3393,0,20383.2909,124.69
46699,43084,81800,5977.9,22701.5,11850,0,10200,50684,117058,105075,18424,46055.75,10163.3546,247092,194096,20926,2961,19760,53729,12420,221577,0,31800,15566,49458,67217,20023,17190,103500,73610,72520,1301.3,8728,0,21644,39400,0,183073,13888,21478.8458,1937.34,29892.2711,12114.7064,13532,74219,40173,5453.3712,15480.45,9873,11280,13010.2882,70176,13862.5,0,27670,4415,2535,0,117.0729,183.65
23273,43206,82083,5032.82,33076,26710,3142,24640,78723,202024,163785,19387,29795.27,11341.9222,235994,199297,21428,6991,30980,53821,15249,235014,0,75730,9326,44525,67987,20527,36250,110574,95614,94654,1283.96,4036,21075,21855,64339.5,0,98218,14184,21526.5099,3136.79,618.6555,13741.8084,0,37151,0,5779.1679,11004.68,7488.5,24030,16986.2353,69772,21457,26958.5,44180,8049,4978,0,20561.0506,223.62
0,43265,81880,4990.81,0,10330,0,0,59672,112880,0,19118,39784.14,10154.0446,45180,176351,0,6845,19280,53900,18150,127427,5862,950,9459,41326,67945,19786,0,72961,64185,63735,0,11040.5,0,32032,39085,0,136565,32119,0,5370.77,23800.4278,13683.2188,0,37899,0,7600.38785,16030.89,3144,0,9652.6936,69883,18569,17689,0,6259,2387,0,22458.039,72.13
43702,43367,81732,5859.8,33652.5,25160,4292,17770,77607,200104,158378,18778,43283.1,9955.6142,242790,199284,21681,7973,29610,53883,15046,308143,483,59800,17199,45053,67378,20761,39210,108757,92875,91915,2695.11,12169,0,29619,49529.5,476,218718,38508,22195.6721,0,28208.7541,11365.477,0,38002,65673,7296.9539,0,17586.5,17940,22348.829,69842,17707.5,149.5,28670,10434,4761,0,21612.4403,195.22
0,42761,78457,9346.03,22383.5,9260,4935,8700,74842,181227,169836,15882,25644.91,8801.9582,41289,185645,19306,7460,19550,53368,17675,275914,871,53090,34401,42677,69996,19880,10860,75794,64623,64464,1214.01,8430,20604,29609,61088.5,0,0,23391,0,7515.99,29332.6622,11676.4444,0,38001,55210,9614.1481,21926.26,3071.5,12620,6034.1414,67234,14808.5,26155.5,29530,1074,8776,0,18041.0131,34
23023,43215,81584,8438.68,16888,7310,4026,3010,49902,100581,51200,18035,39399.7,10403.5,172034,130204,0,3436,19160,53818,17971,165463,5290,11960,34369,49631,67506,19276,7170,48322,43277,42751,1533.37,4260,0,43475,27235,0,133824,14140,0,1876.4,6392.29,11980.2,13312,74389,0,2794.905,7496.83,3784,7180,9054.4,69754,12113,16094,10380,8424,2785,0,5046.55,78.55
0,43254,81586,3579.05,15990.5,11310,0,0,66119,156384,0,14645,39047.72,9907.0944,42059,172410,0,7365,18750,53828,18559,165599,0,0,5913,46016,67971,20589,0,67427,58874,58549,0,4041.5,21010,21659,51145.5,0,0,13170,0,1677.78,30979.2109,11945.5719,0,38151,0,2338.0513,9921.01,2981,0,14672.9412,69994,18535,6485.5,0,7948,2330,0,20864.7751,94.58
0,43314,81277,3669.94,4449.5,25170,0,0,50718,158809,50012,19402,36151.12,10778.5006,63383,150373,0,7620,19990,53808,18013,221253,0,13460,5917,42536,67919,21147,0,51415,41360,41271,0,4152,21020,21832,50062,0,0,0,0,116.13,15850.5841,12408.6661,0,37247,0,0.1781,2291.45,3010.5,4020,3647.679,69471,17953.5,0,0,7873,2524,0,14301.947,99.38
22709,43382,80913,3524.15,10603.5,12930,0,2620,22595,68398,19,18475,37151.27,9899.1466,146782,113205,0,2002,19340,50191,17924,165948,0,10680,5906,51214,68026,19953,0,74589,69432,69076,520.02,2224.5,0,21697,47591,0,151580,24921,0,23.66,4198.7408,12372.3897,0,73340,0,7521.0573,12808.74,2970.5,12270,5637.4194,70318,12427,24434.5,0,4301,2306,0,18117.4914,101.41
23501,43234,80928,3920.59,24546,14830,4423,9230,67107,180006,167117,19471,40402.33,10784.3806,114738,194305,20928,7344,19710,53809,17620,368636,0,55040,9391,45945,67918,20035,13660,101295,92769,92711,1416.23,3501.5,20998,29745,68480,0,33653,0,0,0,4682.5569,13325.8101,0,37153,23640,0,0,3070.5,13180,11531.9514,69119,17839,23150.5,43800,6825,2517,0,10724.7827,104.45
23312,43455,81744,3531.12,62.5,21510,0,0,55111,122843,0,18419,45628.53,8934.366,120733,167905,0,2662,19750,50169,18749,165983,0,2820,5923,51268,68073,20244,0,71291,48731,48818,0,2344,0,21831,47530,0,159001,0,0,0,2275.9076,12660.3992,0,37999,0,0,0,3015,0,10577.3813,70120,14862.5,7781,0,4283,2244,0,13546.8921,101.69
45010,42941,81393,7142.84,18713.5,13810,4669,20210,73934,164365,151082,12642,45162.35,10208.6306,246808,189620,0,3370,18830,53698,11980,307267,0,41220,19098,47459,67273,19817,25060,82740,71979,71473,1606.14,8058,0,21643,49216,0,164150,6009,20570.9721,1239.37,24654.1438,11042.3117,13567,74209,83044,2739.1626,5514.44,18570,9640,13593.5628,69408,13868.5,2544,28680,4231,4984,0,0,169.97
44417,42945,81357,5926.02,11565.5,10700,4694,8090,48097,144652,102435,12637,45361.16,10157.455,244883,163877,0,3239,18640,53566,10972,306669,0,80480,16917,47500,66707,19834,12130,78156,66429,65541,1616.71,9420.5,0,21641,48785,0,164031,8209,20460.8986,839.33,20901.2536,10830.5838,13522,74206,0,1678.3885,5493.36,18917,0,14532.5521,69454,13794.5,2870.5,24810,4223,2431,0,0,169.65
22821,43079,80911,9887.82,27795.5,7850,5490,7920,50528,111670,102592,18523,44995.16,10049.5178,182991,189702,20919,0,19770,52113,12750,307803,793,28180,19617,47815,67392,19080,12440,50785,41650,41402,0,9272.5,0,29802,40391.5,476,204888,28073,0,10038.38,20502.9364,11512.804,14106,72575,108565,10429.35215,30163.67,3083,7660,1564.4816,69700,10677,31164,26270,4331,5719,0,0,112.71
20108,43018,80204,7783.01,17004.5,12920,0,23950,71890,176102,149642,5350,31598.04,8323.2478,62566,137060,0,541,19340,53589,17644,321416,2144,36050,12751,42812,70359,18550,36910,70875,60682,60580,807.34,3311.5,20859,0,43469.5,0,0,25233,0,3378.27,19385.0021,11618.8564,0,37996,68846,7584.40295,17766.85,3096.5,17720,2494.4061,68314,14796,10571,13480,1280,3399,0,6258.5286,0.04
0,41718,77919,3798.07,17085.5,7770,0,9930,47331,146245,149659,16261,34608.66,8316.7112,58066,159710,2188,7045,19190,53192,17049,275029,3776,12390,9370,44787,69439,18234,0,61637,49145,48428,770.35,4028.5,20558,56872,36754,0,0,10500,0,5542.01,27709.0606,10850.1302,0,37996,27166,8457.6132,20070.69,3192.5,9990,3356.6341,67630,15027.5,24719,44130,1721,2988,0,8920.821,42.5
2602,43204,81278,4354.42,14862,13320,0,4680,43214,165291,159444,17263,25876.5,10890.6,83261,193067,0,6646,19740,53774,14926,332287,0,20560,9375,45639,67006,20569,0,77982,65617,65379,1324.07,3110.5,20983,21655,29750,0,0,6809,0,2170.09,30529.4,12648.4,0,37151,0,903.6955,11225.2,2971,6940,7793.77,68927,14868,0,24100,4577,2554,0,140.56,99.31
23790,43411,81790,5797.48,28363.5,24590,3018,24930,75577,215147,215916,5472,44807.09,10892.7686,215784,194632,608,7208,18490,53759,0,307216,0,59130,9383,46567,67807,20777,33080,116949,101027,99777,831.05,11744,21074,21932,64828.5,0,49669,31913,0,12129.84,25785.6647,12431.5248,0,37251,38034,11505.9354,29501.41,9844.5,16230,14995.4821,69809,18594,8708,41460,8127,4571,0,529.463,188.42
0,43358,81487,5082.89,22488.5,12890,0,17900,81850,219983,215910,19138,44570.6,10699.1794,121001,186915,20421,7685,24950,53890,15260,165852,0,60640,9383,43688,68737,20327,34110,119370,102417,101482,511.16,4063.5,21016,29615,59808.5,0,49936,0,0,0,29286.0668,12974.1929,0,37202,4932,0,0,2930.5,15860,14999.2204,69441,21126,13502,29660,8083,2787,0,4876.7314,303.44
45139,43081,81763,5012.69,22317,11220,820,16740,75645,204106,164159,19160,44606.22,0,214671,191292,0,7055,18680,53832,17816,220680,0,57020,9364,43595,67818,19949,20800,96851,88579,87735,733.28,3094,0,21823,37036.5,0,199978,1152,0,1030.98,26557.6238,11637.5697,0,37847,0,2430.6064,5385.16,3203.5,10840,13188.965,68900,18462.5,19911,16750,6364,2528,0,2746.6469,128.01
