McKee,Ngatamariki,Te_Mihi,aniwhenua,arapuni,aratiatia,argyle_wairau,atiamuri,aviemore,benmore,clyde,coleridge,glenbrook_kilns,highbank,huntly_1_4,huntly_e3p,huntly_p40,kapuni,karapiro,kawerau_new,kinleith,manapouri,mangahao,maraetai,matahina,mokai,nap,ohaaki,ohakuri,ohau_a,ohau_b,ohau_c,paerau,patea,poihipi,rangipo,roxburgh,southdown,stratford,te_apiti,te_rapa,te_rere_hau,te_uku,tehuka,tekapo_a,tekapo_b,tokaanu,twf_12,twf_3,waikaremoana,waipapa,waipori,wairakei,waitaki,west_wind,whakamaru,whareroa,wheao_flaxy,whirinaki,white_hill,Price
45446,43169,81481,5982.55,26683,11220,888,26750,72373,184462,166051,19162,44208.11,6766.655,231286,191311,20452,7106,18860,53800,17592,270763,0,61820,9369,43895,67818,19645,38450,101847,81585,80216,725.18,5326,0,21837,48676.5,0,236837,0,0,222.74,24877.2073,12274.0527,0,37899,22053,441.3503,2156.99,9560,11170,20853.1187,68889,18491.5,22808,32650,6304,2530,0,7.6895,0
45772,43221,72952,5173.91,25177.5,17190,1501,9400,47568,134485,102611,18414,46143.66,10404.513,244353,189706,20913,2564,18970,53808,5657,307081,1216,64080,9480,47837,53849,19448,14020,73510,64920,64549,1094.36,8762,0,29633,38856.5,0,214898,31890,21258.1574,10523.24,29317.8907,11600.7777,13477,74264,0,9601.2177,26045.3,10059,13150,16010.3323,67824,16077.5,16391,21290,4158,2492,0,1590.5123,0
23039,43054,80992,6996.15,0,7780,0,0,44293,110135,0,18420,40519.04,9912.8176,156571,125527,0,3485,18710,53818,10169,220105,0,0,9327,47819,67481,19494,0,47123,22921,22627,1017.15,2275.5,0,21822,29306,0,164109,5539,0,2746.65,30031.8006,11064.7638,0,73465,0,5776.97255,13306.45,3586,0,6380.2482,69538,11931.5,6327.5,0,4408,2509,0,2262.7492,0
23598,43309,81576,3750.97,9284,13300,0,0,18278,112474,57027,17241,26127.5,10890.7792,42291,167306,0,6476,19710,53687,15696,332193,0,8560,9368,46467,67643,20753,0,47252,47643,47395,728.85,2267,21020,21656,39801.5,0,0,539,0,329.13,18387.501,13467.7422,0,37147,0,38.96685,3417.7,2973,3830,8781.2782,69343,14847,0,0,4469,2554,0,6250.418,0
22962,43325,80730,5259.33,35622,24560,1725,27350,74796,173502,201488,18463,41718.88,11034.2414,246048,194667,21416,2233,28070,49995,18593,306545,0,99200,9321,49583,67787,19808,40700,101677,81569,80989,2240.1,9727.5,0,21667,46044.5,476,262127,8035,0,0,7881.2787,12252.513,0,71816,82923,3589.14765,0,9871,25590,18072.5447,69785,14878,24440.5,46440,4203,4937,38686,24068.1694,0
22206,43051,80109,8829.54,22456,12740,0,25150,74883,203544,151859,2536,32272.82,8812.3168,70935,151541,20265,6938,19260,53621,17915,361554,840,55390,11038,42762,70189,18675,38100,81500,71752,71319,827.94,8392,20851,0,49467,0,0,18788,0,3190.18,23570.6697,11713.1968,0,37997,93733,5369.2775,13327.22,3091.5,11600,3131.484,68466,14856.5,16627.5,14830,1145,6184,0,10190.4803,0
23770,43432,81945,3594.94,2096.5,12820,0,0,77615,111621,799,18059,37551.86,10409.8344,58282,155007,0,6885,19770,53916,15268,77345,0,5630,5955,45861,67953,20636,0,116383,99315,98785,0,4010.5,21057,21829,58628,0,0,0,0,0,30205.3757,13978.0413,0,37212,0,0,60.56,3046.5,0,2389.159,70160,21058.5,13741,0,7926,2334,0,1380.9834,0
44031,43352,81934,4293.15,25974.5,23090,0,13960,50729,144505,105207,18793,45231.52,10674.3756,244635,199049,21685,7929,22690,51586,12173,220635,0,57560,9378,45845,67480,20304,6090,102446,88430,86953,1156.9,11545,0,29611,39840.5,0,229069,3959,15459.9952,0,11870.7598,11354.2411,0,38299,20299,1182.98175,0,15559,16770,23854.898,70105,17569,0,30620,10529,2440,0,25244.4458,0
0,43305,81474,3567.97,26358,25710,0,9480,50479,194656,167598,19415,44170.77,10892.9058,217221,196229,822,7116,28930,53826,15351,223737,0,43810,9372,45022,68152,19338,9620,106362,86804,86073,1208.89,6444.5,21018,21831,51753,477,48336,7358,0,3972.46,4262.359,11685.7763,0,37250,1290,2615.40395,13965.91,3029,12250,12279.7743,60728,18106,22738.5,29670,8163,2534,0,0,0
23541,43378,82000,4702.37,32934.5,25510,176,23990,77115,209483,182284,19390,44172.79,10853.647,238338,199330,21433,7287,36880,53892,15282,276543,0,108490,9344,46338,68070,20765,35960,113521,95801,95183,1257.05,5355.5,21081,21848,70135,415,97701,0,6502.3783,0,0,14082.1301,0,37153,36108,0,0,7888,21520,18045.516,69510,19755.5,12917,44260,7843,3251,0,19497.4191,0
45174,43215,81093,10782.85,30812,21100,2202,22230,49574,146100,152867,18400,44105.41,11157.1432,245927,190745,20932,6784,30190,53732,16491,306478,0,71060,18002,49488,67282,19640,33960,77729,47345,47029,2753.18,9754,0,30054,49837.5,297,267079,34435,21119.3651,10049,29560.5047,11126.8839,13444,74298,109538,12449.37805,27299.15,25129,20580,26790.2107,69948,10128.5,11825.5,42950,4318,4916,22826,2339.9187,0
23216,43315,81539,6173.06,38454,22470,5379,30840,81460,218243,214187,5498,40969.94,11772.7008,237376,192645,21100,6932,41550,53812,16862,305405,0,90510,17207,46997,68107,19574,39240,119215,101370,100550,2647.13,9516,21039,21804,68527.5,476,95372,511,20795.8606,826.17,0,12362.7107,0,38205,90076,350.5693,5904.87,13974.5,20670,19027.5531,69827,18436,0,42870,8339,7351,0,0,0
23106,43242,81163,6159.47,20832,22100,5300,27590,78923,222993,217078,5473,42104.96,10396.33,202842,191343,0,6525,19900,53733,0,301578,125,42080,9381,45291,67158,19770,40590,117452,98540,97521,1171.16,10623,20968,26603,58468.5,0,14992,0,0,8197.18,274.8527,11594.3316,0,37299,23583,9199.40055,24287.42,10012,11390,12480.9687,69191,18542.5,19739.5,27660,7751,6020,0,0,0
23440,43159,81198,6166.36,21941,22070,5323,28010,75602,219835,222010,5469,36402.34,10400.2108,214024,191663,0,6814,20190,53736,0,301237,0,55100,9376,45667,67871,20437,40500,119201,95682,94895,1293.64,7028,21024,26605,56108.5,0,28993,103,0,9171.29,287.3038,12117.7013,0,37300,39558,7035.51065,18839.51,10006.5,13870,17322.7313,69453,18531.5,21620,41400,7975,5980,0,0,0
43503,43091,80414,5058.92,18953,26210,2929,9070,93261,223004,174043,19463,41687.52,10882.4786,106136,190243,20117,6635,21720,53812,16449,367900,0,41440,9371,42344,66706,20108,13860,59404,62027,62372,1675.07,2174.5,20821,21631,65260,0,24844,13898,0,3547.6,24011.218,12330.5796,0,37148,0,3061.90975,13967.89,2986,13500,6986.8837,68175,14839,0,26600,4458,2532,0,11790.6809,0
21993,42666,79400,8838.97,22401,9250,0,17510,73954,215436,161576,15878,24945.13,8805.7018,55816,171884,19269,7304,19210,53457,18113,331321,546,52870,26914,43383,70173,18531,22930,82686,73347,72474,447.21,8341.5,20751,0,59551.5,0,0,17201,0,2708.96,22144.4297,10858.9861,0,37994,93545,5147.7778,11771.49,3074.5,11940,1602.4444,67826,14807.5,24203.5,29550,947,6325,0,4615.7299,0
23750,43354,81674,3580.74,28302.5,24220,0,9820,75722,198242,137283,18431,45360.7,10165.785,245065,198334,21708,2727,29060,50154,18311,169007,95,57030,9350,50916,68182,20581,12760,80497,68189,66592,37.73,12291,0,21653,40913.5,0,262615,1281,0,0,4314.2764,12619.9577,0,38001,20340,815.71585,,10151,13750,19721.0134,70052,16430.5,2108,27890,9288,2254,0,6335.1936,0
23235,43436,81175,5067.72,19309.5,12250,0,12210,78952,144614,155150,18818,33675.99,10777.207,167820,191573,0,7362,20250,53791,15371,306969,0,41220,9347,43199,68106,19215,17890,104489,87655,87724,1151.32,4126.5,21023,21638,58602.5,0,0,35997,0,12643.81,2426.5454,13377.9537,0,37302,0,15268.3218,30740.48,3024,11030,2935.2028,68657,19636.5,32149.5,13810,8094,2531,0,22557.373,0
0,43282,82078,3596.11,16787.5,10330,0,1700,75287,121648,46929,18473,41329.9,9807.6636,118238,194221,0,7624,19750,51673,18144,165656,0,11060,9376,45761,68019,20490,0,50734,24940,24127,510.98,6618,0,21667,39512.5,0,149185,34018,13925.3107,0,12497.1663,12003.4674,0,37996,2,34.8949,,3194.5,7270,13205.9972,69567,18572,29659,11600,10430,2286,0,18597.5641,0
45738,43134,81320,10907.72,20723.5,7840,3892,8400,50158,116330,135982,18021,43675.74,10650.1696,153209,190619,0,8222,18890,53753,15462,221517,0,28410,29555,48144,67005,19336,13450,78446,66335,66191,0,3427.5,0,56898,36147.5,0,149338,15554,0,9113.19,7509.7102,11513.3494,13330,74369,60534,5719.5337,20427.33,3919,7390,5803.85,69556,12148,29727.5,22160,6723,5172,0,1938.4411,0
0,43268,81033,4730.31,16617,10320,4950,18980,49212,209557,151504,15870,26193.82,8678.8408,96350,172824,20458,7128,20280,50762,18262,332308,0,46220,9398,49521,70352,20021,24330,106571,100201,99302,2565.2,5045,21021,24589,53803.5,0,0,34618,0,19326.74,21806.7586,11381.2847,0,36997,23739,14348.93705,38901.4,10012.5,11430,7787.0798,68452,17841,17979,31110,1529,2951,0,22651.9801,0
46027,43304,82016,4021.36,28295.5,11860,0,10740,76747,176724,103281,18488,36010.1,8900.3502,233497,198981,0,7940,29060,51851,18238,165738,136,46280,9381,45457,67940,20058,21930,52401,45300,45120,392.1,10072,0,21654,49506,0,198425,30105,0,0,20063.6718,11815.4411,0,38203,20452,15466.05815,,3074.5,11540,19341.9975,69536,18560.5,24876,41530,10611,2288,0,22250.3782,0
44555,42975,81405,5438.17,14310,13800,5091,16990,49751,158155,106770,12645,45025.58,10251.2606,246415,189089,0,3280,18810,53641,10318,307109,0,54970,17287,47574,67154,19905,24920,82521,71185,70896,1594.15,9269,0,21629,49219,0,164118,5838,20512.1312,683.54,25310.6858,11090.5778,13556,74211,37193,3911.95165,6047.79,18958,7590,14800.6735,69332,13813,2770.5,28660,4228,4763,0,0,0
23873,43295,58083,5648.57,4411,7850,0,0,24161,114466,0,18424,46051.42,10163.6976,203603,129579,0,2737,19820,53829,12127,221710,0,0,9397,49666,67424,19647,0,53387,48791,48345,833.28,3014.5,0,21654,28659,0,164013,16118,22063.676,5827.81,27716.5451,12287.8572,13543,74221,0,5382.7389,18382.95,3461.5,0,2313.1655,70408,14877.5,1267,0,4442,2527,0,5248.1178,0
46366,43174,81277,9442.94,28484,7360,5342,12400,75221,182605,204787,18045,46390.54,10652.306,232919,191303,0,8250,19020,53780,17810,165854,2,65710,34355,48717,67253,19688,23410,77621,67057,67039,1252.37,4376.5,0,43455,47334,0,164883,14694,0,5874.39,5987.9886,12137.8923,13251,74388,110595,5397.4263,13640.74,10092,20310,13514.2749,69691,12146,21783,38900,7306,7403,0,19625.8349,0
23207,43211,81200,6173.36,27105,10770,5321,26980,74593,150948,215976,14641,43665.74,10785.341,118713,193299,20893,6938,19190,53766,18384,276971,0,67420,9369,44047,68134,20296,40410,106405,84862,83155,0,8703,20951,21629,60049,0,95357,7656,0,4045.75,31670.3613,11334.3277,0,38247,64403,3763.07675,13233.88,14723.5,14310,19694.4133,69439,18573.5,3635,42800,8039,4981,0,20.5435,0
24886,43252,81491,6081.84,20665,10610,5304,16400,47990,164747,105510,18384,45530.86,10405.787,231429,190108,0,3187,18600,53822,15951,307365,0,49220,12979,48086,67544,19497,23400,86506,75172,73863,1828.61,1049.5,0,29780,48938.5,0,261310,34900,0,10157.88,27306.8926,11468.6535,13414,74329,39691,14151.9759,31520.87,28994,12750,16959.9946,69465,11893,9780,36240,8168,4919,0,195.0673,0
23153,43272,80909,4999.08,26179,12920,0,8510,51915,201557,103141,18432,43995.49,10159.072,207194,174503,20921,3382,19280,53726,18677,166397,0,39950,9329,49009,68549,19722,12340,81067,70489,70169,0,4710,0,21651,38824.5,0,174632,118,0,0,4444.2479,12024.2137,0,38215,0,6.6422,,3154.5,3440,6839.9733,65427,16417,0,21750,9277,2301,0,12017.2329,0
23562,43260,81475,3570.09,27380,26090,109,26630,75371,144961,169293,19422,43520.92,10779.7746,118991,195332,20932,7671,19980,53808,17088,332360,0,27970,9372,41548,67914,20204,27720,101763,85590,85489,0,8661.5,21050,29616,69994.5,0,0,18052,0,4524.69,12540.8193,11871.6804,0,37253,320,2885.0482,19586.48,7482,10850,14653.551,69148,13664.5,5.5,28930,7822,4988,0,12152.5922,0
0,43288,81031,4644.92,7037.5,8320,0,0,50519,142617,109831,19183,33379.36,10025.9194,4126,169849,20930,0,20190,53824,16527,275928,0,13720,9381,51355,68046,19995,0,47434,46092,45601,2414.87,7428.5,20997,21832,36543.5,0,0,0,0,0,5793.5596,13263.8189,0,36995,0,0,0,2926,3370,2632.1316,68980,14788,13298.5,13770,1717,2517,0,19112.6395,0
0,42592,81796,3584.12,14376,12810,0,0,78708,129040,64273,19137,37818.84,10643.0352,72239,171594,0,6891,19740,53896,15251,76704,0,13990,5934,45827,68001,20770,0,115863,99797,99471,0,4767,21050,21834,58507.5,0,0,432,0,0,12129.7844,14032.3071,0,37195,0,6.926,462.64,3036,3990,14954.4864,70080,20972.5,1029,0,8041,2326,0,962.4284,0
45527,43183,81308,5062.72,21784,11290,0,8350,74122,201280,154534,18458,45661.55,10147.7236,226216,195939,0,2175,24860,53409,15485,306745,3096,36450,9296,44967,67790,20785,11320,27058,21886,21681,0,5864,0,21655,29283,0,159007,4035,0,0,3852.9335,11399.6708,0,39302,0,1441.1882,,2996,16870,225.1677,69708,15576,3098,24670,10369,2193,0,410.9268,0
0,43329,81509,3568.74,21752,24290,0,6660,45702,179427,157927,19413,43785.73,10891.8474,190660,196574,0,7087,27290,53848,15375,221912,0,44210,9375,45067,67919,19457,0,106160,86318,86254,1220.1,3355.5,21016,21822,50205.5,476,5248,6808,0,4848.8,3993.8948,11849.9026,0,37251,0,4603.6079,13252.68,3016.5,11270,12031.158,60889,18112.5,20973.5,28500,5708,2531,0,0,0
42705,43110,81104,7548.78,27871.5,26870,5017,22080,103594,199180,168869,16763,38715.23,9291.1742,115672,192590,20930,7326,21890,0,15166,367764,0,44430,9362,48627,70951,19965,32200,87291,73365,71815,0,8938.5,21076,31154,58449,0,74795,14047,0,2897.28,21349.3752,12546.4926,0,37400,91261,4799.3348,11570.29,15367.5,16070,14825.5682,68667,16090,1331,46680,2014,5668,0,21553.7556,0
24100,43482,82392,3575.99,11716,26810,0,0,79147,179536,50083,19381,39251.25,10780.3626,57123,172772,0,7235,20690,53818,15289,165879,0,2750,5982,45107,68188,20686,0,49170,43867,43413,861.28,4055.5,21101,21865,39073.5,0,19783,12523,0,2268.6,0,14395.1701,0,37147,0,4903.88975,11801.02,2985,4850,17656.4004,65487,21555,27392,0,7968,2427,0,20489.9948,0
20571,43286,80801,10414.77,17631.5,7320,3932,3910,43135,124188,95128,18028,40354.74,10151.6534,188103,170263,18561,2833,20070,53822,11747,172258,1636,37580,18332,50885,66619,20053,3210,73517,47700,48209,5737.31,6830.5,0,46527,38209,0,157558,30814,0,13544.81,8741.8274,12196.6307,13298,74491,63637,11875.2107,31431.32,10401,8790,11095.1226,69718,14812,30609,7680,10975,2878,0,2465.6703,0
23163,43298,81007,5002.72,25873.5,12970,0,16010,50460,204448,102687,18430,44098.85,10157.8274,218002,196831,20929,2603,19090,53735,18591,164669,0,8740,9328,49076,67943,20215,23220,79368,68956,69040,0,4609,0,21646,38742.5,0,174138,174,0,0,5359.8639,12024.9377,0,37733,0,30.3644,,3139.5,4410,12651.7966,65363,16236.5,0,26400,2551,2295,0,22506.3778,0
23739,43328,82059,4094.71,11248.5,13270,0,0,58803,155720,50035,5501,38550.36,9909.5542,78674,195634,0,7023,18860,53924,18661,98725,0,12330,9467,47610,68186,20479,0,104978,99109,97869,663.81,4866.5,21037,21659,48109.5,0,21522,14372,0,2093.5,1878.1533,12595.6809,0,37034,0,4244.9454,9347.61,3067,5250,10939.8234,70210,18468.5,13261.5,6750,8167,2426,0,7313.5633,0
23332,43051,80902,5030.83,33827.5,23620,4789,16130,75018,210275,168631,19406,43266.59,10395.644,232845,195628,1066,7267,33740,53359,14023,278777,0,52990,9383,43494,67990,20039,25640,111330,95952,95564,1313.68,4948.5,20907,21816,68993.5,451,53273,3893,0,5490.93,8548.7018,11462.1975,0,37453,0,5919.4475,15493.94,7432,17540,15745.2968,56668,19095.5,9017.5,34360,7776,2482,0,296.8283,0
22352,43007,80799,5158.73,17621,21980,0,11140,76973,185052,174072,18353,38967.6,10778.3046,106970,190207,20205,6392,19780,53789,14157,368297,0,39180,9381,42539,67561,20379,21720,105121,88498,87811,2346.38,2687.5,20983,21628,58302.5,0,29189,8810,0,1266.3,21439.6236,12193.0209,0,37149,0,2725.3685,7796.2,2982.5,15340,11509.309,68296,14881,112.5,29630,3958,2771,0,4766.6498,0
23971,43251,81882,3567.99,27315,24140,0,0,77972,177633,154217,19410,44456.77,10896.3162,195774,197691,0,7739,34150,53851,15380,221154,0,48540,9381,45779,67745,20565,20,103979,85213,84772,1353.6,4218.5,21080,21858,40325,0,47684,1600,0,760.65,15952.9676,13243.8461,0,37353,0,1700.6283,7855.74,3048.5,13530,14654.1781,61660,19090,704,28640,8441,2528,0,806.1878,0
23300,43357,81388,6181.07,37342,25640,3125,25340,79685,179969,213562,13286,42685.11,10891.132,238598,192661,20933,7033,39960,53867,18830,308454,0,78650,9368,45860,68168,20139,39710,113159,89836,89498,2336.46,10605.5,21109,21807,70078,0,93082,0,20735.0249,0,11799.8546,12166.959,0,37600,63003,0,0,10051,18510,19514.105,69766,18636.5,6770.5,44590,8202,5905,0,429.6149,0
46871,43369,81813,3663.39,92.5,12800,0,0,50181,105499,0,18438,40022.28,10158.2586,120036,170196,0,2699,19280,53883,18497,166038,2368,10760,5905,51155,67948,19706,0,75822,63893,63458,0,5244.5,0,21832,48829.5,0,159018,7681,0,0,13756.0026,12835.8706,0,37896,0,1303.0871,,3157,5410,4149.294,70321,16351.5,25,0,10594,2339,0,13824.4983,0
47653,43369,61924,10429.34,26133.5,10770,5349,18120,102061,194154,155114,18402,44510.88,10165.5008,248041,195161,22394,2757,19740,53736,12153,307383,0,65620,25313,49126,67812,19742,27680,87322,75510,74813,5189.87,8826,0,29626,44712.5,476,227130,2285,21877.38,2597.57,15785.4058,12339.3562,13507,74231,41590,1773.45935,11314.13,21174.5,15800,13622.1966,70268,16138.5,0,38590,4298,4959,0,2715.6309,0
44027,43024,80796,5027.79,21332,13460,0,8930,91678,200118,151747,18373,38385.74,10766.8778,106324,189610,20196,6590,19610,53801,16847,266389,0,43420,9365,42825,67900,20196,12840,96482,76964,75492,2408.31,5191,20810,21602,61108.5,0,33556,9577,0,1690.12,1099.5193,12247.2471,0,37149,0,2141.117,8556.8,3032.5,16010,16670.9514,68479,19212,7332,20590,1907,2528,0,64.4231,0
22918,43147,80841,11725.09,33946,13320,5296,23640,50320,143082,209993,18677,42260.5,11027.6362,247060,192628,21065,1960,18870,53221,13498,306997,0,93930,9352,48831,67457,19554,27620,73368,48991,48532,5400.36,9869,0,24714,41086,476,264438,10681,21475.4677,2028.05,3482.076,11641.8341,0,70278,119499,4845.38335,9490.58,18923.5,23550,19520.7952,69630,11114.5,26709.5,46560,4280,5454,8861,4030.9582,0
45074,43232,81457,6311.65,22587.5,12220,5028,25920,75205,158455,169124,15868,39046.13,8804.5062,61073,190317,20482,6611,19750,53756,18086,367318,493,33740,22804,41792,70495,20393,25330,77392,67219,66184,1774.61,8348.5,20946,29573,70084,52,0,22709,0,2081.67,17805.9916,12701.0391,0,37700,116041,5599.298,12116.3,2920,16760,15583.3119,67850,17568.5,25046.5,29550,1193,3498,0,8355.3017,0
23784,43385,81768,4248.02,16604.5,11820,0,0,50781,217649,52591,5488,44095.17,10400.4852,79466,176958,0,7338,26420,53876,16152,99655,0,2680,9455,48097,68213,20174,1340,113758,99360,97774,0,4770.5,21042,21651,49486.5,0,29425,17239,0,9608.57,4562.4693,12470.8655,0,37252,0,8854.2913,24271.24,3091,5200,13129.9347,70080,18584.5,2261,14850,8074,2529,0,3997.246,0
0,42772,78259,6955.11,5973,11330,0,0,24884,123212,48634,7030,32978.59,8320.151,0,131516,0,6994,19410,53145,17212,222214,6835,2500,9381,44135,69560,18278,0,60613,24558,24047,1212.15,1391,20596,49358,34951.5,452,0,18510,0,3837.03,10461.187,10920.0054,0,38004,39776,7424.8016,18222.76,3203,4960,3199.5715,67673,14893,26879,11400,1382,3000,0,0.1137,0
23169,43160,82047,3950.08,3056.5,10340,0,0,50709,140805,104627,18927,39786.98,10385.0404,84846,176007,0,7305,19300,53814,17789,128334,5378,3540,9455,45109,67579,19821,0,83379,70834,70454,0,11999,0,29801,39326,0,124124,0,0,0,20395.2407,11501.4788,0,38051,0,119.68135,819.34,2969.5,3360,8810.5913,69717,18563.5,17130.5,0,9030,2327,0,24166.7408,0
2868,43591,81634,3581.08,20454.5,7830,0,15350,81810,222621,130170,19160,41922.58,10778.3438,157068,171267,0,7338,19680,53894,15333,170904,0,17730,5918,46422,68074,20235,24200,72845,34822,34543,0,4006.5,21049,21650,58545.5,352,0,41727,0,13744.75,1.4219,14078.6988,0,37249,0,15632.6461,29786.94,2954.5,5380,12858.6647,69932,19554.5,23781,27620,7823,2374,0,24341.3555,0
46841,43280,82156,3999.4,17381,12450,0,0,76316,155036,105106,18915,40056.7,10054.1,133629,198349,0,8730,19350,53790,17736,127420,0,16760,9457,44931,67764,19932,7450,76245,65557,64894,0,9781,0,29372,38813,0,125027,27445,0,5761.63,19937.2,11336.7,0,38100,0,9812.55,19835.2,2962,5360,10702.85,69458,18637.5,736,0,10909,2383,0,22999.6,0
44022,43020,80772,5084.84,20338,13450,0,8980,96295,208103,154475,18359,38277.33,10767.0052,106393,189598,20196,6539,19640,53794,17318,305828,0,46880,9370,42764,67972,20561,12870,105023,87059,86464,2384.83,3371,20815,21598,59219,0,29788,7876,0,1536.15,181.0003,12209.2352,0,37148,0,1535.9142,7377.68,3043.5,16150,13179.814,68381,19266.5,7724,20660,2147,2531,0,541.4659,0
0,43140,81013,8020.6,33282.5,10290,4988,18250,77636,215511,166730,15869,29395.04,8669.5994,113031,191630,20436,7265,21370,50743,17809,368144,0,60920,9383,47991,70830,19535,27200,110738,101643,100624,0,8053.5,21028,24575,69587.5,0,27432,32352,10188.6843,19204.39,20681.952,11703.9541,0,37071,92354,14450.9271,38878.72,25998.5,15050,12852.7772,68555,15331,23618,31150,1354,5930,0,22004.5738,0
22312,42799,76232,5049.98,14703,12890,717,7730,76439,223706,153576,19098,38080.67,10540.4978,171014,191636,20086,7168,19240,53325,17793,278588,0,42620,9348,42239,67746,19456,8100,119165,88723,88383,622.68,4637,0,21830,57928.5,0,70555,21153,20642.0724,8142.62,28006.031,10718.1151,0,38201,0,10264.90315,21042.35,3012.5,4420,7019.3451,68396,18530,3113.5,30740,7901,2381,0,8802.7152,0
0,42937,79235,10210.23,22538,9340,4949,17370,51718,128206,171771,15221,22910.85,8801.5564,41397,185448,19696,7632,19620,53739,17278,308963,1155,60590,33841,43833,69922,20151,11110,83397,73327,73169,1351.66,8536.5,20798,29613,57872.5,0,0,18403,0,4298.4,28517.2574,11841.1558,0,38002,92520,8120.26685,18439.39,6817.5,15820,7966.6085,67374,14878,27881.5,29700,1264,8799,0,11604.0395,0
43737,43247,81758,7998.2,33540.5,24920,5271,18360,76293,188322,201615,18798,43718.82,10888.78,243932,197114,22607,7934,29900,51467,15022,307584,352,65180,17195,43667,67111,20010,38890,106295,92969,92724,2637,11925,0,29728,50171,476,218678,969,15403.8207,0,27103.2907,11267.983,0,38003,109582,80.9185,0,21468.5,18710,20268.501,69757,17654,0,43020,10519,4980,4484,24335.072,0
0,42236,79007,9077.93,22309,9220,4983,8640,73502,197054,164642,15881,25315,8805.2118,89559,185652,19640,7597,19230,53516,62,330248,630,56020,34488,45196,69958,18465,10760,79373,67327,66984,796.75,8375,20654,0,60251.5,0,0,14418,0,6475.09,28671.2029,10141.8283,0,37997,93542,6486.6924,13064.19,3079.5,12280,12563.1078,67668,14756,25055,29460,1056,6324,0,20127.9831,0
23616,43409,81690,3582.1,4586.5,10370,0,0,77310,128361,0,11905,38419.67,8421.9926,59354,175280,0,7064,18880,53886,18611,166310,0,840,5919,46493,68096,20313,0,83797,64569,64585,0,4092,21091,21868,48813,0,17715,9829,0,3461.72,17374.5471,12509.165,0,32500,0,4166.53435,14500.78,2958.5,320,8361.0464,70112,18652,17810.5,0,8083,2275,0,277.9757,0
46147,43261,80702,10909.06,32265,7350,5286,8510,73044,160176,157840,18020,45178.43,11033.4476,232913,187634,20918,3801,25760,53878,16829,221753,0,63640,34388,49511,67064,19396,13620,75408,49795,49208,4145.29,6134.5,0,43486,76410,0,214892,25754,0,9587.02,7501.1791,12069.584,13357,74512,80117,9882.08655,26945.89,18149.5,15920,20929.4643,69747,14182,27400,35730,8862,5903,0,4126.9234,0
23591,43389,81557,3781.05,16308,13400,0,0,76948,178766,51497,11908,44185.81,8924.3112,106987,193327,0,6779,20690,53927,18783,162041,0,8990,9393,46991,68179,20237,0,84850,72720,72181,0,4731.5,21068,21864,49180,0,25994,4267,0,782.92,14376.7415,12428.4207,0,32467,0,947.86245,5546.29,2944.5,4870,16849.5876,70305,18564,14316,18990,8109,2530,0,2851.9887,0
22680,43280,81182,3534.8,3874,8820,0,0,49280,108787,46059,13375,33466.46,10042.6186,119411,130038,0,1910,19820,53673,17461,165322,2393,6910,5932,49903,67267,19719,0,49606,47045,46824,0,2524.5,0,21693,39606.5,0,163892,10368,0,469.01,10019.4638,12236.6656,0,73032,0,1835.11,4788.86,3036,6930,8551.5316,70102,13139.5,24436,0,3588,2503,0,16046.5326,0
23326,43626,81864,5030.98,28393,24550,5333,24170,94583,136413,211683,18425,44470.06,10760.8508,243876,199781,21926,2758,22590,49949,18650,306162,0,74760,9321,51134,67794,19966,34390,93696,82364,82152,2009.64,9250,0,21816,44028.5,0,261711,13211,0,0,2519.8645,12544.3406,0,37997,86136,1427.7083,0,10284.5,21440,21491.3785,69998,14867.5,21194,41830,4199,4913,0,24375.9007,0
22335,43232,81171,5024.8,21591.5,24600,2964,7940,75291,123750,101667,13381,30419.91,10042.2462,207384,170783,20985,1820,21690,53692,15932,306982,106,44700,9373,47759,67312,19882,12360,80792,48998,48743,876.08,2158.5,0,21684,37613,0,211473,12978,0,0,5498.2777,11840.2534,0,73274,0,4646.5034,8776.55,3170,10260,16717.2347,69550,11922,24443,27650,4117,2345,0,16959.3726,0
22330,42480,78284,5505.49,16542.5,7830,0,16900,86238,186548,138993,12408,37611.12,8291.8584,55777,174736,19609,7228,19270,53117,17081,276661,0,45350,9371,44865,69755,18100,1140,75311,73318,72789,720.06,1664,20678,59394,41809.5,0,0,15130,0,7858.91,29817.4657,11331.5014,0,38001,18633,9118.77925,23258.54,3126,14920,1332.3497,67826,15142.5,17145,42970,1756,2719,0,18730.9314,0
22533,43129,80904,5067.08,20701,7840,0,18830,76006,158574,154661,14747,44818.09,10156.524,101514,174592,20686,7298,19230,53858,18442,184356,0,28070,9331,43299,68152,20426,26170,110049,91087,90725,347.16,4035.5,20865,21814,50083,0,50170,32309,0,9828.85,31262.3479,10823.6022,0,36884,0,11882.75665,30423.77,2979,10380,15351.0545,69138,18611.5,903,13850,7988,2329,0,1794.0438,0
22843,43263,80657,5128.58,17571.5,21630,0,19140,78474,216055,168510,5484,44542.48,10891.573,185388,192603,0,6780,19760,53789,0,277793,0,56800,9378,44927,67789,20737,26060,117198,102617,101594,1036.3,10667,20880,21941,55083.5,51,29269,14034,0,7322.12,8035.8463,11580.4974,0,37249,0,5912.93675,18987.1,7488.5,15690,15039.0203,61863,18588,4381,30610,7805,2462,0,0,0
